Date, Close/Last, Volume, Open, High, Low
06/18/2020, $49.84, 618186, $51.15, $51.2, $49.71
06/17/2020, $51.4, 328787, $52.25, $52.4, $51.04
06/16/2020, $51.71, 427669, $53.23, $53.51, $51.19
06/15/2020, $51.83, 569453, $49.5, $51.83, $49.13
06/12/2020, $50.55, 539932, $52.93, $53, $49.31
06/11/2020, $51.28, 406335, $53.03, $54.05, $51.25
06/10/2020, $54.67, 301645, $55.25, $55.3, $53.65
06/09/2020, $54.87, 450878, $52.84, $55.28, $52.57
06/08/2020, $53.6, 594941, $54.36, $54.36, $52.61
06/05/2020, $53.68, 748125, $55.71, $56.32, $53.6
06/04/2020, $54.75, 913348, $53.2, $55.7068, $53
06/03/2020, $52.995, 2615567, $58.19, $58.6674, $52.91
06/02/2020, $61.55, 1825053, $58, $62.15, $57.15
06/01/2020, $57.78, 522348, $57.24, $58.41, $55.67
05/29/2020, $56.74, 395665, $55.04, $56.77, $54.22
05/28/2020, $55.45, 383480, $56.96, $57.24, $54.73
05/27/2020, $57.05, 572795, $57.46, $57.68, $55.37
05/26/2020, $56.3, 512894, $58.3, $58.99, $56.08
05/22/2020, $57.29, 195663, $57, $57.54, $56.36
05/21/2020, $56.55, 218519, $57.74, $58.11, $56.04
05/20/2020, $57.75, 305824, $56.74, $57.9299, $56.7201
05/19/2020, $55.89, 324430, $54.81, $57.73, $54.64
05/18/2020, $54.94, 449924, $53.37, $55.2506, $53.02
05/15/2020, $52.2, 432380, $50.71, $52.63, $50.015
05/14/2020, $51.83, 316549, $51.51, $51.97, $49.375
05/13/2020, $51.87, 368791, $52.43, $53.56, $50.89
05/12/2020, $51.92, 346869, $56.04, $56.24, $51.9
05/11/2020, $54.94, 375046, $54.37, $55.91, $53.855
05/08/2020, $54.75, 240928, $53.25, $54.86, $53.25
05/07/2020, $52.45, 195780, $52.11, $52.66, $51
05/06/2020, $51.39, 186646, $51.24, $52.21, $50.67
05/05/2020, $50.4, 169170, $50.45, $51.66, $49.95
05/04/2020, $49.53, 331718, $48.64, $49.53, $48.02
05/01/2020, $49, 468530, $50.78, $52.4, $47.91
04/30/2020, $52.58, 522271, $55, $55, $52.45
04/29/2020, $55.72, 478881, $54, $56.4, $53.65
04/28/2020, $52.57, 173124, $53.44, $53.9, $52.01
04/27/2020, $52.43, 539898, $53.82, $54.7222, $52.24
04/24/2020, $52.05, 223341, $50.58, $52.15, $50.26
04/23/2020, $50.7, 262269, $50.21, $51.15, $49.77
04/22/2020, $50.36, 253903, $50.45, $51.47, $49.64
04/21/2020, $48.94, 403380, $48.97, $49.88, $48.2301
04/20/2020, $50.03, 486460, $49, $51.32, $48.22
04/17/2020, $49.25, 310311, $49.33, $49.95, $48.2344
04/16/2020, $48.22, 327643, $48.03, $48.795, $46.56
04/15/2020, $47.96, 347103, $48.15, $48.5535, $47.14
04/14/2020, $49.69, 498965, $49.68, $50.79, $49.21
04/13/2020, $48.65, 296470, $48.01, $49.065, $47.39
04/09/2020, $47.72, 568288, $48.75, $49.44, $47.41
04/08/2020, $47.54, 422117, $47.72, $48.43, $47.19
04/07/2020, $47.12, 534662, $50.63, $50.81, $46.63
04/06/2020, $49.13, 395774, $47.37, $49.23, $46.89
04/03/2020, $45.43, 316429, $46.62, $47.54, $44.77
04/02/2020, $46.61, 405336, $46.56, $47.4, $45.27
04/01/2020, $46.98, 463705, $47.16, $48.81, $46.18
03/31/2020, $48.56, 741409, $47.77, $50.6948, $47.04
03/30/2020, $47.29, 416109, $48.16, $49.69, $46.61
03/27/2020, $47.88, 475509, $47.3, $50, $47.255
03/26/2020, $50.1, 726529, $49.05, $51.52, $47.7124
03/25/2020, $46.88, 664087, $46.31, $49.13, $44
03/24/2020, $45.71, 590172, $43.8, $47.02, $43.67
03/23/2020, $42.51, 667556, $40.79, $42.67, $38.53
03/20/2020, $40.31, 725789, $41.98, $44.02, $40
03/19/2020, $41.21, 818171, $38.38, $42.52, $37.5001
03/18/2020, $39.23, 1099631, $38, $41.64, $37.26
03/17/2020, $41.08, 878509, $37.32, $41.41, $36.02
03/16/2020, $37.46, 840789, $40.46, $41.945, $37.34
03/13/2020, $45.19, 850297, $41.77, $45.43, $39.86
03/12/2020, $39.43, 868008, $40.54, $41.56, $37.97
03/11/2020, $43.97, 726539, $45.74, $46.915, $43.28
03/10/2020, $47.04, 918095, $45.76, $47.35, $44.8301
03/09/2020, $43.8, 1208594, $45.58, $47.66, $43.72
03/06/2020, $50.64, 881836, $48.85, $52.37, $48.3955
03/05/2020, $50.77, 1333815, $53.81, $54.92, $50.26
03/04/2020, $55.18, 2518403, $62.15, $62.41, $54.5
03/03/2020, $58.11, 820450, $60.37, $61.79, $58
03/02/2020, $59.87, 600957, $59.96, $59.96, $58.24
02/28/2020, $59.45, 693435, $55.46, $60.04, $55.22
02/27/2020, $58.38, 552502, $59.81, $60.99, $58.09
02/26/2020, $62.13, 338632, $63.17, $64.7, $61.86
02/25/2020, $62.82, 503735, $65.13, $65.33, $62.31
02/24/2020, $64.59, 413060, $64.24, $65.68, $63
02/21/2020, $67.45, 356004, $68.76, $69.08, $66.623
02/20/2020, $69.26, 495871, $69.42, $69.67, $67.63
02/19/2020, $69.58, 491129, $70.19, $70.34, $68.45
02/18/2020, $69.54, 513186, $70, $70.83, $68.0857
02/14/2020, $71.52, 403786, $71.41, $71.9, $69.54
02/13/2020, $70.85, 601432, $72, $73.4, $70.57
02/12/2020, $72.57, 1532332, $67.45, $73.59, $67.45
02/11/2020, $67.45, 1078959, $63.37, $68.53, $62.7691
02/10/2020, $62.8, 242449, $61.63, $62.98, $61.47
02/07/2020, $62.31, 310995, $63.43, $63.43, $62.27
02/06/2020, $63.3, 390189, $63.19, $63.5, $62.15
02/05/2020, $62.82, 441412, $62.4, $63.12, $61.59
02/04/2020, $61.4, 398918, $60.62, $61.51, $59.745
02/03/2020, $59.37, 368661, $59.4, $59.91, $58.73
01/31/2020, $59.14, 598028, $60.6, $60.745, $58.67
01/30/2020, $61.04, 812774, $61.92, $62.6, $59.62
01/29/2020, $58.09, 288666, $59.29, $59.35, $58.07
01/28/2020, $58.94, 557742, $58.87, $59.73, $58.61
01/27/2020, $58.53, 527452, $58.82, $59.6, $58.3
01/24/2020, $60.49, 667395, $61.35, $61.74, $60.21
01/23/2020, $60.75, 274574, $60.92, $61.19, $60.1
01/22/2020, $60.95, 388002, $60.93, $61.505, $60.6
01/21/2020, $60.39, 553304, $62.27, $62.44, $60.37
01/17/2020, $62.69, 476661, $63.73, $63.82, $62.225
01/16/2020, $63.45, 721637, $62.59, $63.88, $62.26
01/15/2020, $62.05, 1259131, $63.92, $64.32, $61.66
01/14/2020, $64.02, 545059, $63.4, $64.22, $62.8442
01/13/2020, $63.76, 509288, $62.86, $63.89, $62.59
01/10/2020, $62.42, 474866, $63.07, $63.6, $62.22
01/09/2020, $62.76, 915693, $65, $65.23, $62.36
01/08/2020, $64.59, 837422, $63.68, $64.965, $63.13
01/07/2020, $63.68, 552451, $63.12, $64.5, $63.03
01/06/2020, $62.81, 718368, $61.22, $63.35, $61.1
01/03/2020, $62.82, 459967, $61.68, $63.02, $61.5
01/02/2020, $62.76, 608808, $61.36, $62.76, $60.54
12/31/2019, $60.56, 489738, $60.09, $60.86, $59.8
12/30/2019, $60.55, 593024, $60, $60.89, $59.65
12/27/2019, $59.91, 614483, $61.02, $61.24, $59.68
12/26/2019, $60.85, 621035, $59.13, $60.89, $58.76
12/24/2019, $59.13, 476090, $58.41, $59.29, $58.4
12/23/2019, $58.43, 511548, $57.98, $58.87, $57.53
12/20/2019, $57.97, 1117906, $57.73, $58.18, $57.21
12/19/2019, $57.44, 551146, $56.9, $58.18, $56.9
12/18/2019, $56.86, 541075, $56.7, $57.08, $56.095
